employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
59953,Procurement,region_13,Master's & above,f,sourcing,1,31,3.0,7,0,65,0
77837,HR,region_22,Bachelor's,m,referred,1,29,3.0,4,0,51,0
59026,Technology,region_2,Master's & above,m,sourcing,1,50,3.0,20,0,80,1
65012,Procurement,region_5,Master's & above,f,sourcing,1,32,4.0,7,0,72,0
23357,Operations,region_19,Bachelor's,f,sourcing,1,37,1.0,5,0,61,0
18591,Technology,region_22,Bachelor's,m,sourcing,1,28,2.0,4,0,82,0
34953,Analytics,region_22,Master's & above,m,other,1,42,3.0,9,0,82,0
29364,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,29,,1,0,44,0
70713,HR,region_22,Master's & above,f,sourcing,1,35,3.0,8,0,48,0
38990,Operations,region_2,Bachelor's,m,sourcing,1,48,1.0,6,0,59,0
36845,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,34,1.0,7,0,52,0
67702,Operations,region_22,Bachelor's,m,sourcing,3,29,4.0,4,0,56,1
30541,Procurement,region_2,Master's & above,m,sourcing,1,42,3.0,13,0,67,0
4157,Technology,region_20,Bachelor's,m,other,1,31,4.0,2,0,82,0
33851,Technology,region_15,Bachelor's,f,other,1,38,3.0,8,0,83,0
71391,Sales & Marketing,region_28,Master's & above,m,other,1,31,2.0,7,0,51,0
3115,Operations,region_27,Bachelor's,f,sourcing,1,37,5.0,7,0,60,0
70679,Sales & Marketing,region_2,Master's & above,f,other,1,39,1.0,10,0,52,1
1389,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,33,4.0,2,0,50,1
30007,Operations,region_22,Bachelor's,m,sourcing,1,28,,1,0,59,0
26210,Operations,region_16,Bachelor's,m,sourcing,1,38,3.0,7,0,87,1
7251,Analytics,region_7,Master's & above,m,sourcing,1,33,5.0,9,0,86,0
3239,Finance,region_22,Bachelor's,m,other,1,29,,1,0,55,0
62325,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,5.0,3,0,57,1
4021,Technology,region_13,Bachelor's,m,other,1,54,4.0,15,0,86,1
77336,HR,region_13,Bachelor's,f,other,1,28,,1,0,50,0
65073,Sales & Marketing,region_21,Bachelor's,f,other,1,31,5.0,7,0,48,0
36972,Sales & Marketing,region_26,Bachelor's,m,other,1,37,4.0,9,0,46,0
26798,Operations,region_32,Master's & above,m,other,1,38,3.0,6,0,60,0
65099,Sales & Marketing,region_5,Bachelor's,m,other,3,39,4.0,7,0,51,0
67170,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,27,3.0,2,0,47,0
48664,HR,region_22,Bachelor's,m,sourcing,1,23,3.0,2,0,49,0
17820,Sales & Marketing,region_13,Bachelor's,m,other,1,56,2.0,11,0,48,0
52654,HR,region_7,Bachelor's,m,other,1,31,3.0,8,0,55,0
41327,Analytics,region_13,Bachelor's,m,other,2,33,5.0,4,1,89,0
75373,Technology,region_2,Bachelor's,f,other,1,30,1.0,3,0,76,0
1066,Operations,region_24,Bachelor's,f,sourcing,1,32,3.0,7,0,69,0
12151,Operations,region_8,Master's & above,m,sourcing,1,30,3.0,5,1,69,1
14801,Analytics,region_15,Bachelor's,m,other,2,35,5.0,3,0,82,0
25540,Operations,region_15,Bachelor's,m,sourcing,3,34,3.0,6,0,59,0
25365,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,26,2.0,3,0,48,0
12651,Technology,region_23,Master's & above,m,sourcing,1,39,3.0,9,0,78,0
41214,Operations,region_32,Bachelor's,f,sourcing,1,34,4.0,8,0,62,0
39009,Procurement,region_19,Bachelor's,m,other,1,36,5.0,3,0,70,1
17080,Sales & Marketing,region_12,Bachelor's,m,other,1,43,1.0,8,0,52,0
76603,Sales & Marketing,region_27,Bachelor's,m,other,1,44,1.0,16,0,50,0
52960,Operations,region_2,Bachelor's,f,sourcing,1,35,4.0,4,0,59,0
46759,Procurement,region_4,Bachelor's,f,other,1,29,5.0,2,0,73,1
35518,Sales & Marketing,region_7,Master's & above,f,sourcing,1,55,1.0,9,0,51,0
60306,HR,region_2,Bachelor's,m,other,1,45,3.0,4,0,50,0
46951,Sales & Marketing,region_7,Bachelor's,f,other,1,36,1.0,3,0,51,0
70501,Operations,region_22,Bachelor's,m,other,1,34,5.0,9,0,59,1
69168,Procurement,region_30,Master's & above,m,sourcing,1,40,5.0,5,0,67,0
61239,Technology,region_17,Bachelor's,f,other,1,34,3.0,3,0,79,0
9718,Sales & Marketing,region_11,Master's & above,m,other,1,41,1.0,5,0,49,0
73291,Sales & Marketing,region_7,Bachelor's,m,other,1,42,3.0,12,0,48,0
11186,Sales & Marketing,region_11,Bachelor's,m,other,1,29,,1,0,48,0
6086,R&D,region_25,Master's & above,m,other,1,37,5.0,6,0,90,0
44510,Sales & Marketing,region_13,Bachelor's,m,other,3,42,1.0,9,0,53,0
65070,Sales & Marketing,region_22,Bachelor's,m,other,1,20,1.0,2,0,55,0
38679,Operations,region_2,Master's & above,f,other,1,34,4.0,9,0,63,0
49564,R&D,region_22,Bachelor's,m,other,1,31,4.0,5,0,84,0
5153,Analytics,region_29,Bachelor's,m,sourcing,1,33,1.0,2,0,87,0
19438,Operations,region_12,Bachelor's,f,sourcing,2,35,5.0,7,0,63,0
27872,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,29,3.0,3,0,52,1
9501,Legal,region_22,Below Secondary,m,other,1,24,,1,0,61,0
57732,Analytics,region_7,Bachelor's,m,sourcing,1,28,,1,0,85,0
58138,Sales & Marketing,region_20,Bachelor's,m,other,1,33,1.0,7,0,48,0
10080,Procurement,region_2,Bachelor's,m,sourcing,1,26,3.0,3,0,74,0
2873,Procurement,region_22,Master's & above,f,other,3,32,3.0,3,0,64,0
51833,Sales & Marketing,region_5,Master's & above,m,other,1,38,2.0,9,0,44,0
52580,HR,region_2,Bachelor's,m,other,1,40,4.0,2,0,52,0
34406,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,3.0,7,0,45,0
15983,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,39,5.0,7,0,49,0
34993,Procurement,region_2,Master's & above,m,sourcing,1,37,1.0,8,0,67,0
75454,Procurement,region_13,Bachelor's,f,other,1,40,5.0,4,0,69,0
409,Sales & Marketing,region_6,Bachelor's,m,other,1,32,3.0,5,0,51,0
42555,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,22,,1,0,47,0
73725,Legal,region_2,Bachelor's,m,sourcing,3,54,2.0,19,0,60,0
13554,Operations,region_15,Bachelor's,m,sourcing,2,32,3.0,6,0,62,1
53456,Sales & Marketing,region_17,Bachelor's,m,other,1,32,3.0,4,0,48,0
65088,HR,region_32,Bachelor's,f,other,1,31,4.0,5,0,52,0
42802,Finance,region_2,Bachelor's,m,other,1,54,5.0,14,0,59,0
62460,Sales & Marketing,region_17,Bachelor's,m,other,1,32,4.0,7,0,47,0
21181,Sales & Marketing,region_11,Bachelor's,m,other,1,33,1.0,4,0,44,0
9749,Sales & Marketing,region_7,,f,other,1,24,4.0,2,0,53,1
34278,Procurement,region_31,Master's & above,m,other,1,43,3.0,7,0,71,1
58176,HR,region_7,Master's & above,m,other,1,43,3.0,4,0,50,0
14587,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,34,3.0,6,0,48,0
8226,Analytics,region_13,Master's & above,m,other,1,33,5.0,5,0,85,0
122,Analytics,region_32,Bachelor's,m,sourcing,1,32,5.0,6,0,84,0
6018,Technology,region_7,Master's & above,f,other,2,37,4.0,3,0,83,0
61894,Technology,region_2,Master's & above,f,sourcing,1,45,4.0,2,0,74,0
21180,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,25,4.0,2,0,44,0
49448,HR,region_2,Master's & above,m,other,1,52,3.0,14,0,52,0
19935,Sales & Marketing,region_11,Bachelor's,m,other,1,27,4.0,5,0,47,0
14463,Legal,region_2,Bachelor's,m,other,1,32,3.0,5,0,59,0
20766,Analytics,region_7,Bachelor's,m,sourcing,2,32,3.0,6,0,84,0
69913,Analytics,region_22,,m,other,1,28,3.0,4,0,88,1
41037,Analytics,region_19,Bachelor's,m,other,1,34,3.0,7,0,88,0
62934,Procurement,region_25,Master's & above,f,sourcing,3,36,3.0,3,0,63,0
46534,Technology,region_13,Master's & above,f,other,3,35,3.0,7,0,82,0
13616,Sales & Marketing,region_7,Bachelor's,m,other,1,32,2.0,7,0,50,0
26542,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,31,3.0,5,0,48,0
63256,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,34,1.0,6,0,46,0
18750,Procurement,region_31,Bachelor's,f,other,1,25,3.0,2,1,69,0
11110,Legal,region_2,Bachelor's,m,sourcing,1,27,,1,0,59,0
51352,Analytics,region_28,Bachelor's,m,sourcing,1,35,4.0,7,0,84,0
76562,Analytics,region_4,Bachelor's,m,sourcing,1,31,3.0,9,0,81,0
45296,Operations,region_4,Bachelor's,m,sourcing,1,26,,1,0,63,0
55315,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,47,1.0,5,0,53,0
53472,Technology,region_7,Below Secondary,m,other,2,24,3.0,2,0,84,0
24643,Operations,region_22,Bachelor's,f,other,2,32,3.0,2,0,72,1
15141,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,36,5.0,5,0,49,0
5392,Operations,region_25,Bachelor's,m,sourcing,1,29,3.0,2,0,58,0
10248,Sales & Marketing,region_21,Bachelor's,m,other,1,32,3.0,5,0,48,0
68173,Legal,region_27,Bachelor's,f,other,1,27,5.0,1,0,60,0
12370,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,38,5.0,9,0,50,0
63115,HR,region_4,Master's & above,f,other,1,33,5.0,3,0,65,1
63331,Operations,region_14,Master's & above,m,other,1,35,3.0,3,0,62,0
38850,Legal,region_1,Master's & above,m,other,1,34,3.0,6,0,63,0
67220,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,57,5.0,18,0,52,0
32915,Sales & Marketing,region_7,Bachelor's,f,other,1,41,3.0,3,0,49,0
8469,HR,region_26,Bachelor's,m,sourcing,1,29,4.0,2,0,51,1
38481,Analytics,region_2,,m,sourcing,1,24,2.0,2,0,86,0
45332,Procurement,region_21,Bachelor's,m,other,1,35,4.0,3,0,72,0
66195,Technology,region_23,Master's & above,m,sourcing,1,36,3.0,8,0,79,0
76992,Sales & Marketing,region_16,Master's & above,m,sourcing,2,36,1.0,2,0,54,0
9186,Analytics,region_2,Bachelor's,m,other,2,41,3.0,3,0,90,0
54625,Technology,region_19,Master's & above,m,other,1,44,3.0,3,0,85,0
8596,Analytics,region_13,Bachelor's,m,sourcing,1,37,5.0,7,0,88,0
62203,Sales & Marketing,region_15,Master's & above,m,other,3,43,3.0,13,0,53,0
2635,Procurement,region_21,Bachelor's,m,sourcing,1,35,2.0,9,0,67,0
2083,Procurement,region_16,Bachelor's,m,sourcing,2,36,3.0,9,0,66,0
9795,Sales & Marketing,region_23,Master's & above,m,sourcing,1,37,3.0,8,0,52,0
11156,Operations,region_9,Bachelor's,m,sourcing,1,29,3.0,2,0,57,0
75883,Operations,region_16,Bachelor's,m,sourcing,1,37,4.0,9,0,58,0
22265,Operations,region_15,Bachelor's,f,sourcing,1,40,4.0,12,0,55,0
53061,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,57,1.0,5,0,48,0
58553,Operations,region_7,Master's & above,m,sourcing,1,38,3.0,4,0,64,0
40108,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,40,1.0,7,0,51,0
74256,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,30,1.0,8,0,55,0
17099,Technology,region_2,Bachelor's,m,referred,2,30,4.0,3,0,82,0
67814,Technology,region_2,,f,other,1,52,3.0,18,0,79,0
40601,Procurement,region_2,Master's & above,m,sourcing,3,35,3.0,9,0,72,0
38395,Finance,region_7,Bachelor's,f,other,2,27,,1,0,59,0
40491,HR,region_16,Bachelor's,f,sourcing,1,33,2.0,7,0,48,0
43002,Finance,region_22,Bachelor's,m,sourcing,2,32,5.0,5,0,61,0
43955,Sales & Marketing,region_2,Bachelor's,f,other,3,41,3.0,3,0,51,0
31208,Analytics,region_26,Bachelor's,m,other,2,34,4.0,4,0,83,0
74,Operations,region_16,Master's & above,m,other,2,38,2.0,5,0,56,0
30251,Operations,region_4,Master's & above,m,other,1,35,5.0,6,0,59,0
69288,Finance,region_2,Bachelor's,m,other,1,38,5.0,6,0,59,0
30533,Operations,region_11,Bachelor's,m,other,1,32,1.0,7,0,62,0
17149,Operations,region_31,Bachelor's,m,sourcing,3,30,3.0,5,0,61,0
6855,Sales & Marketing,region_26,Master's & above,m,other,1,44,3.0,11,0,52,0
34248,HR,region_10,Master's & above,m,other,1,30,3.0,6,0,49,0
20654,Procurement,region_15,Bachelor's,m,other,1,40,5.0,10,0,68,0
40419,Sales & Marketing,region_14,Master's & above,m,sourcing,1,38,3.0,12,0,50,0
6876,Technology,region_2,Master's & above,f,other,1,46,4.0,9,0,80,0
15522,Analytics,region_2,Bachelor's,f,other,1,28,3.0,1,0,84,0
48021,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,3.0,3,0,48,0
39182,Analytics,region_31,Bachelor's,m,other,1,33,4.0,5,0,84,0
37733,Technology,region_13,Bachelor's,f,other,1,32,1.0,5,0,79,0
39994,Procurement,region_13,Bachelor's,f,sourcing,1,34,5.0,7,0,68,0
23040,Sales & Marketing,region_19,Bachelor's,m,other,1,28,4.0,3,0,49,0
33226,Technology,region_2,Master's & above,m,other,1,33,1.0,8,0,77,0
3971,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,38,5.0,9,0,55,0
57504,Analytics,region_29,Bachelor's,m,other,1,35,3.0,9,0,85,0
7882,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,31,1.0,5,0,50,0
33206,HR,region_2,Bachelor's,m,sourcing,1,40,3.0,7,0,48,0
36093,Analytics,region_29,Bachelor's,f,other,1,29,4.0,2,0,87,0
21085,Procurement,region_22,Bachelor's,m,sourcing,2,28,,1,0,70,0
30379,Procurement,region_26,Master's & above,f,other,1,35,3.0,10,0,67,0
67205,Procurement,region_14,Master's & above,m,other,1,37,5.0,2,1,70,0
69981,Procurement,region_24,Bachelor's,m,sourcing,1,39,1.0,8,0,66,0
26445,Sales & Marketing,region_2,,f,other,1,40,3.0,3,0,50,0
20539,Legal,region_22,Bachelor's,m,other,1,29,4.0,5,0,56,0
28299,Procurement,region_8,Bachelor's,f,sourcing,1,32,5.0,6,0,70,0
19311,Sales & Marketing,region_19,Bachelor's,m,other,1,35,4.0,8,0,49,0
23790,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,26,4.0,2,0,50,0
4192,Procurement,region_13,Bachelor's,f,sourcing,1,34,4.0,2,0,67,1
41048,Finance,region_2,Bachelor's,f,sourcing,1,38,1.0,9,0,58,0
17105,Legal,region_11,Bachelor's,m,sourcing,1,33,5.0,6,0,60,0
14261,Operations,region_2,Bachelor's,f,sourcing,1,40,3.0,5,0,61,0
61209,Sales & Marketing,region_17,Bachelor's,m,other,2,26,,1,0,45,0
59062,Procurement,region_17,Master's & above,f,other,1,34,4.0,9,0,86,1
51601,Sales & Marketing,region_31,Bachelor's,f,other,2,29,1.0,4,0,52,0
32494,Operations,region_8,Bachelor's,m,other,2,26,,1,0,56,0
45323,Procurement,region_21,Bachelor's,m,sourcing,3,43,5.0,2,0,70,0
67765,Analytics,region_31,Master's & above,m,sourcing,1,32,3.0,6,0,84,0
58403,Sales & Marketing,region_2,Master's & above,m,other,1,60,3.0,9,0,52,0
8655,Procurement,region_14,Bachelor's,f,other,1,27,3.0,2,0,72,0
18183,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,50,3.0,7,0,49,0
55965,Sales & Marketing,region_7,Bachelor's,m,other,5,26,4.0,3,0,48,0
22430,Procurement,region_7,Master's & above,m,other,1,52,4.0,15,0,71,0
43553,Analytics,region_2,Bachelor's,m,other,1,40,4.0,11,0,82,0
10122,Sales & Marketing,region_30,Bachelor's,m,other,7,26,2.0,5,0,46,0
16412,Procurement,region_17,,f,other,1,31,3.0,3,0,70,1
74984,Sales & Marketing,region_13,Bachelor's,m,other,2,31,1.0,4,0,50,0
27876,Operations,region_2,Bachelor's,m,referred,1,35,1.0,10,0,59,0
22533,Finance,region_26,Bachelor's,m,other,1,28,3.0,4,0,55,0
33274,Operations,region_2,Master's & above,m,other,2,60,3.0,14,0,62,0
40050,Analytics,region_11,Bachelor's,m,other,1,26,3.0,3,0,81,0
2812,Operations,region_31,Bachelor's,m,sourcing,1,33,5.0,6,0,59,0
62005,Analytics,region_25,Bachelor's,m,other,2,27,5.0,3,0,86,1
75626,Sales & Marketing,region_21,Bachelor's,m,other,1,31,,1,0,52,0
21139,R&D,region_15,Master's & above,m,other,3,35,3.0,3,0,85,0
37902,Operations,region_22,Bachelor's,f,sourcing,1,29,,1,0,62,0
39466,Operations,region_22,Bachelor's,m,sourcing,2,30,3.0,4,0,63,0
76365,Analytics,region_11,Bachelor's,m,other,1,27,2.0,4,0,83,0
33369,Procurement,region_16,Bachelor's,m,sourcing,1,38,3.0,2,0,70,0
21256,Technology,region_15,Bachelor's,m,other,1,37,4.0,9,0,78,0
30300,Analytics,region_15,Master's & above,m,sourcing,1,32,3.0,10,0,81,0
35786,Technology,region_2,Below Secondary,f,sourcing,1,24,3.0,2,0,84,0
6798,Operations,region_2,Master's & above,m,other,4,38,3.0,3,0,64,0
13729,Analytics,region_22,Master's & above,m,sourcing,2,36,3.0,9,0,83,0
20473,Technology,region_23,Bachelor's,m,other,3,32,4.0,6,0,81,0
3621,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,32,4.0,4,0,47,0
34666,Technology,region_27,Bachelor's,m,sourcing,1,30,,1,0,79,0
46482,Analytics,region_25,Master's & above,m,sourcing,1,35,5.0,4,0,96,1
41642,Technology,region_7,Bachelor's,m,sourcing,1,35,4.0,8,0,82,0
12900,Procurement,region_22,Bachelor's,f,other,4,26,3.0,3,0,69,0
68504,Legal,region_22,Bachelor's,m,other,1,31,4.0,4,0,60,0
51557,Operations,region_22,Bachelor's,f,sourcing,2,36,3.0,3,0,58,0
1894,Legal,region_2,Below Secondary,m,sourcing,1,26,,1,0,58,0
9040,Sales & Marketing,region_7,Bachelor's,m,other,1,36,2.0,4,0,50,0
23017,R&D,region_26,Bachelor's,m,other,1,30,1.0,2,0,81,0
71263,Procurement,region_4,Bachelor's,m,other,1,38,5.0,7,0,70,0
35521,Operations,region_22,Master's & above,m,sourcing,1,51,5.0,8,0,63,0
5807,Operations,region_15,Bachelor's,m,sourcing,1,26,1.0,3,0,55,0
2566,Sales & Marketing,region_2,,f,other,1,21,3.0,2,0,51,0
75581,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,47,4.0,18,0,51,0
35538,Sales & Marketing,region_11,Master's & above,m,sourcing,1,40,1.0,10,0,52,0
63682,Sales & Marketing,region_1,Bachelor's,m,other,1,32,4.0,4,0,46,0
45477,Analytics,region_2,Bachelor's,m,other,2,28,,1,0,85,0
44695,Sales & Marketing,region_32,,m,sourcing,1,27,,1,0,56,0
21980,Sales & Marketing,region_2,Master's & above,f,sourcing,2,40,1.0,5,0,51,0
36056,Sales & Marketing,region_24,Master's & above,m,other,1,39,3.0,14,0,49,0
44486,Sales & Marketing,region_15,Bachelor's,m,other,1,50,3.0,6,0,47,0
43655,HR,region_27,Bachelor's,m,sourcing,1,35,4.0,4,0,52,0
41680,Procurement,region_17,Bachelor's,m,sourcing,1,42,3.0,3,0,68,0
70893,Sales & Marketing,region_27,Bachelor's,m,other,1,26,2.0,3,0,46,0
11025,Analytics,region_2,Bachelor's,m,other,1,32,5.0,4,0,82,0
4919,Technology,region_14,Bachelor's,m,sourcing,1,31,3.0,7,0,83,0
3388,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,33,3.0,8,0,51,0
42803,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,43,3.0,5,0,45,0
48035,Operations,region_10,Master's & above,m,other,2,38,3.0,7,0,63,0
3017,Procurement,region_22,Bachelor's,m,other,2,27,3.0,5,0,68,0
15509,Analytics,region_31,Master's & above,m,sourcing,1,36,3.0,2,0,91,0
16500,Technology,region_5,Bachelor's,m,other,2,25,2.0,2,0,83,0
262,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,34,1.0,7,0,43,0
38029,Sales & Marketing,region_13,Bachelor's,m,other,1,27,5.0,1,0,54,0
1997,Analytics,region_2,Bachelor's,m,sourcing,1,43,3.0,14,0,84,0
10760,Operations,region_13,Master's & above,m,other,1,34,5.0,9,0,56,0
63536,Procurement,region_22,Bachelor's,m,other,2,34,4.0,3,0,69,0
2984,Analytics,region_7,Master's & above,m,other,2,51,1.0,16,0,82,0
23786,R&D,region_22,Master's & above,m,sourcing,1,35,2.0,9,0,87,0
72715,Operations,region_33,Master's & above,m,other,1,41,5.0,13,0,56,0
30362,Legal,region_13,Bachelor's,m,sourcing,1,28,,1,0,62,0
62027,Sales & Marketing,region_30,,m,sourcing,1,32,1.0,7,0,51,0
66577,Analytics,region_2,Bachelor's,m,other,1,46,1.0,8,0,84,0
2598,Sales & Marketing,region_2,,f,other,1,60,1.0,13,0,53,0
11916,HR,region_2,Bachelor's,f,sourcing,1,24,,1,0,46,0
22744,Sales & Marketing,region_2,Bachelor's,m,other,2,39,3.0,3,0,44,0
67163,Procurement,region_22,Master's & above,f,sourcing,2,31,2.0,2,0,68,0
70201,Finance,region_2,Master's & above,m,other,1,55,3.0,14,0,59,0
74947,Sales & Marketing,region_2,Bachelor's,m,referred,1,36,4.0,2,0,51,0
70009,Operations,region_15,Master's & above,m,other,1,45,3.0,3,0,60,0
26142,Operations,region_3,Bachelor's,m,sourcing,1,29,3.0,4,0,59,0
13577,Sales & Marketing,region_26,Bachelor's,f,other,1,40,3.0,6,0,51,0
59512,HR,region_22,Bachelor's,m,sourcing,1,30,1.0,2,0,53,0
29603,HR,region_22,Master's & above,m,sourcing,1,31,2.0,5,0,50,0
7968,Procurement,region_13,Master's & above,f,other,1,36,5.0,8,0,67,1
64388,Operations,region_22,Bachelor's,f,other,1,36,3.0,10,0,60,0
11920,Procurement,region_2,Bachelor's,m,other,1,35,3.0,7,0,67,0
18146,Procurement,region_14,Bachelor's,m,sourcing,1,37,3.0,9,0,72,0
6618,Sales & Marketing,region_28,Master's & above,m,other,1,29,3.0,2,0,48,0
15820,Operations,region_2,Bachelor's,m,sourcing,1,43,4.0,14,0,58,0
28305,Technology,region_6,Bachelor's,m,sourcing,1,24,,1,0,75,0
31440,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,27,2.0,6,0,48,0
55661,Sales & Marketing,region_7,,m,sourcing,1,25,5.0,3,0,53,0
39712,HR,region_19,Bachelor's,m,other,1,26,5.0,3,0,51,0
25355,Finance,region_32,Bachelor's,m,other,1,34,3.0,5,0,59,0
4081,Analytics,region_7,Bachelor's,m,other,2,40,3.0,6,0,87,0
58759,HR,region_2,Bachelor's,m,other,1,39,3.0,10,0,52,0
51303,Technology,region_23,Master's & above,f,sourcing,1,37,2.0,2,0,81,0
61927,Technology,region_2,Bachelor's,m,sourcing,1,38,3.0,9,0,82,1
40752,Technology,region_26,Bachelor's,m,other,1,25,,1,0,79,0
39149,HR,region_2,Master's & above,m,sourcing,2,36,5.0,8,0,47,1
24718,Analytics,region_15,Bachelor's,m,other,2,28,,1,0,85,0
22577,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,30,,1,0,50,0
6293,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,27,5.0,5,0,49,0
69246,Operations,region_1,Master's & above,f,other,1,31,4.0,6,0,59,0
43517,Analytics,region_27,Bachelor's,m,other,1,32,1.0,4,0,86,0
35471,Operations,region_8,Bachelor's,f,sourcing,1,32,5.0,10,0,58,0
5486,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,5.0,9,0,51,0
22478,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,46,1.0,2,0,52,0
58297,Analytics,region_2,Master's & above,m,other,1,38,5.0,9,0,82,0
59564,Procurement,region_13,Bachelor's,m,other,1,31,4.0,2,0,71,0
20901,Procurement,region_2,Bachelor's,m,other,3,25,5.0,2,0,71,0
38739,Technology,region_2,Bachelor's,m,other,1,50,4.0,2,0,80,0
48173,Operations,region_31,Bachelor's,m,sourcing,1,27,1.0,2,0,53,0
13317,Operations,region_22,Bachelor's,m,sourcing,1,40,4.0,4,0,58,0
44016,Procurement,region_2,Master's & above,f,sourcing,1,33,4.0,9,0,75,0
75478,Analytics,region_15,Bachelor's,m,other,1,24,,1,0,84,0
49421,Finance,region_2,Master's & above,m,sourcing,1,42,5.0,14,0,63,0
6992,Procurement,region_2,Master's & above,f,other,3,56,3.0,7,0,74,0
16139,Operations,region_15,Bachelor's,f,sourcing,1,38,5.0,6,0,55,0
42794,Technology,region_22,Bachelor's,f,other,4,27,,1,0,79,1
60264,Sales & Marketing,region_28,,m,other,1,31,5.0,6,0,51,1
72077,Procurement,region_2,Master's & above,m,sourcing,1,40,3.0,9,0,70,0
